Timestamp,Asset 1 HP - Disch Press Value,Asset 1 HP - Pressure & Ratio Value,Asset 1 HP - Suct Press Value,Asset 1T Condensate flow Value,Asset 1 LP - Pressure & Ratio Value,Asset 1T - Speed Value,Asset 1T Extraction flow Value,Asset 1T Steam Inlet flow Value,Asset 2 Pressure & Ratio Value,Asset 2T - Speed Value,Asset 2T Steam Inlet flow Value,Asset 1T LP - Disch Press Value,Asset 1T LP - Suct Press Value,Asset 2 - Disch Press Value,Asset 2 - Suct Press Value,target Value,Ambient Temperature Value
2025-05-26T11:00:00.0000000Z,-17.5723339,#VALUE!,-16.2043079,-0.223648436,#VALUE!,7752.789795,-0.240161766,-1.337893033,1.512361816,7002.285254,7.054203606,-14.4726252,2721.4176,628.55221,411.17593,-3.10184886,24.38732719
2025-05-26T12:00:00.0000000Z,-17.7243088,#VALUE!,-16.1669849,-0.223704624,#VALUE!,7752.758105,-0.245559397,-0.682147068,1.51032287,7000.912939,7.061255264,-14.0670266,2724.29047,625.8252,408.518077,-3.11394116,23.58320045
2025-05-26T13:00:00.0000000Z,-17.1518732,#VALUE!,-16.0909903,-0.211610795,#VALUE!,7752.743066,-0.241659929,-0.500801975,1.521733229,7016.575049,6.55403204,-14.5467102,2723.83474,625.79792,408.881,-3.07299575,22.71728516
2025-05-26T14:00:00.0000000Z,-16.707416,#VALUE!,-15.9942717,-0.206165894,#VALUE!,7752.805908,-0.243927203,-0.066408104,#VALUE!,15.98398581,4.702143431,-14.4909369,2724.62025,638.57134,418.509982,-2.9275389,21.59791756
2025-05-26T15:00:00.0000000Z,-15.9700134,#VALUE!,-15.8098094,-0.190406711,#VALUE!,7752.80376,-0.240777586,-0.692299694,#VALUE!,15.92693052,4.698357439,-14.2533171,2721.97233,667.02955,440.41646,-2.67638558,20.50117683
2025-05-26T16:00:00.0000000Z,-14.106939,#VALUE!,-15.2658935,-0.180250037,#VALUE!,7752.78335,-0.242733541,-1.480670238,#VALUE!,16.24258928,4.669491482,-13.846866,2723.64004,700.29102,471.329056,-2.34836514,19.31901741
2025-05-26T17:00:00.0000000Z,-13.1020406,#VALUE!,-14.8429259,-0.176014949,#VALUE!,7752.805908,-0.244832231,-1.27573626,#VALUE!,15.96352634,4.654284573,-13.4257794,2723.78337,731.236616,496.85592,-1.92476812,18.81744957
2025-05-26T18:00:00.0000000Z,-12.7816513,#VALUE!,-14.4814923,-0.170438433,#VALUE!,7752.804297,-0.241038142,-0.497271195,#VALUE!,15.68282061,4.619202518,-13.1698853,2724.57647,724.82245,492.18598,-1.5935733,17.94052315
2025-05-26T19:00:00.0000000Z,-11.4309228,#VALUE!,-14.0211808,-0.162140517,#VALUE!,7752.755957,-0.244569331,-0.764464849,#VALUE!,15.98082085,4.603635263,-12.8057193,2724.2809,731.32224,526.172658,-1.15591553,16.87548065
2025-05-26T20:00:00.0000000Z,-10.2318436,#VALUE!,-13.5769172,-0.147701026,#VALUE!,7752.771533,-0.244845229,-0.77216475,#VALUE!,16.06077671,4.600584126,-12.70764275,2723.26087,736.120286,530.578763,-0.681485585,16.15596771
2025-05-26T21:00:00.0000000Z,-9.7138613,#VALUE!,-13.3878899,-0.149449564,#VALUE!,7752.78335,-0.245476753,-0.810315645,#VALUE!,16.32995348,4.57998724,-12.4565265,2723.6484,746.53051,545.698428,-0.63944221,15.80939198
2025-05-26T22:00:00.0000000Z,-10.0842753,#VALUE!,-13.220658,-0.144251547,#VALUE!,7752.784961,-0.245603473,-0.821939486,#VALUE!,16.3628829,4.578904104,-12.6263951,2724.4954,752.77543,548.99823,-0.507214246,15.87265682
2025-05-26T23:00:00.0000000Z,-9.9393437,#VALUE!,-12.9822715,-0.131582594,#VALUE!,7752.754883,-0.24113967,-0.586568218,#VALUE!,16.23456936,4.593986702,-12.6192473,2724.65941,779.83422,570.04112,-0.349687052,17.24308586
2025-05-27T00:00:00.0000000Z,-9.7470021,#VALUE!,-12.8031948,-0.125264519,#VALUE!,7752.789258,-0.170471612,-1.481540287,#VALUE!,16.35116301,4.618924522,-12.5207324,2724.61673,787.3646,580.621547,-0.32317758,19.00576401
2025-05-27T01:00:00.0000000Z,-10.0906938,#VALUE!,-12.8346416,-0.127079568,#VALUE!,7752.741992,-0.244436988,-1.488676,#VALUE!,15.91208029,4.641460562,-12.6971768,2723.76973,838.48688,608.64826,-0.3704778,20.49008179
2025-05-27T02:00:00.0000000Z,-10.4507601,#VALUE!,-13.0342234,-0.132790695,#VALUE!,7752.825244,9.956952477,-1.482652926,#VALUE!,16.75358906,4.652878857,-12.4831498,2724.90922,855.15551,622.26989,-0.58152347,22.95901108
2025-05-27T03:00:00.0000000Z,-11.8865956,#VALUE!,-13.3613887,-0.131662238,#VALUE!,7752.810742,-0.241349576,-1.490795588,#VALUE!,16.60202875,4.666809082,-12.8655769,2719.70303,837.309,608.999314,-0.93306873,24.88039017
2025-05-27T04:00:00.0000000Z,-13.8881314,#VALUE!,-13.9353588,-0.132689816,#VALUE!,7752.859082,-0.244969442,-1.488419378,#VALUE!,17.01209288,4.681734848,-12.9257205,2724.6252,839.681084,611.379714,-1.26831177,26.0757885
2025-05-27T05:00:00.0000000Z,-15.6418625,#VALUE!,-14.4189925,-0.131109066,#VALUE!,7752.809131,-0.07835174,-1.481905484,#VALUE!,16.8576026,4.686871481,-13.4539042,2723.52047,681.49906,492.35197,-1.77486826,27.02897263
2025-05-27T06:00:00.0000000Z,-17.4054826,#VALUE!,-15.3829093,-0.132676731,#VALUE!,7752.855322,-0.244202659,-1.485064805,#VALUE!,16.83077335,4.697709131,-13.8089523,2724.65974,-21.910724,-28.9544046,-2.50781355,24.9746151
2025-05-27T07:00:00.0000000Z,-19.0402047,#VALUE!,-16.0758961,-0.139550807,#VALUE!,7752.874121,2.079757524,-1.481803596,#VALUE!,17.39065008,4.704856777,-14.4269037,2724.69923,-24.8459431,-19.788285,-3.07836452,25.86709785
2025-05-27T08:00:00.0000000Z,-21.8259976,#VALUE!,-16.7192982,-0.139255985,#VALUE!,7752.860693,-0.234973124,-1.483628404,#VALUE!,17.02871075,4.719681835,-14.7564307,2724.63928,-23.3814878,-24.6960208,-3.75675806,26.00355339
2025-05-27T09:00:00.0000000Z,-22.7542337,#VALUE!,-17.1290075,-0.140945156,#VALUE!,7752.865527,-0.24012028,-1.490888166,#VALUE!,17.28764992,10.49548225,-15.121326,2723.30839,-23.4268034,-27.530074,-4.03429202,25.88513565
2025-05-27T10:00:00.0000000Z,-24.4129809,#VALUE!,-17.7622214,-0.128090919,#VALUE!,7752.852637,-0.239950138,-1.493582368,#VALUE!,17.35581665,10.56541138,-15.4300036,2724.55986,-24.3338579,-27.2576106,-4.39790824,25.37989426
2025-05-27T11:00:00.0000000Z,-25.3923241,#VALUE!,-18.1890709,-0.132242392,#VALUE!,7752.96543,11.15449028,-1.489452684,1.066479556,17.09413633,10.514429,-16.0877409,2723.46008,-24.7674372,-30.0857535,-4.64819806,23.4455986
2025-05-27T12:00:00.0000000Z,-27.1735167,1.070937303,-18.457703,-0.131391238,1.061289219,7753.03042,16.09034395,-1.211735141,0.960949106,17.47899933,10.53721209,-16.1368614,2724.1577,-28.2343589,-31.3315596,-4.73344575,21.04588509
2025-05-27T13:00:00.0000000Z,-26.620825,1.07760702,-18.9625898,-0.127815875,1.067898849,7752.89668,-0.229602882,-0.762692165,1.08292057,17.08498449,10.4604023,-16.327256,2724.1808,-28.9354373,-30.9492425,-5.0923103,19.5260582
2025-05-27T14:00:00.0000000Z,-27.3463443,1.065191655,-19.0991053,-0.116300661,1.055595333,7752.947705,-0.23937569,-0.791468364,1.104186127,17.55591927,1.908957922,-16.1708866,2724.66667,-23.8837324,-31.446767,-5.0517225,19.37483406
2025-05-27T15:00:00.0000000Z,-25.7499825,1.078415365,-18.7778789,-0.110522984,1.068699912,7752.916016,-0.234630349,-0.749113435,1.105120446,17.23889151,1.848576522,-16.0012743,2724.315,-22.939114,-30.732526,-4.75442605,18.88341522
2025-05-27T16:00:00.0000000Z,-23.9566118,1.030664843,-18.2067171,-0.102520902,1.021379575,7752.904736,-0.239250346,-0.711173069,1.11060105,17.01863995,1.452503467,-15.8897838,2724.4613,-24.7972945,-28.3947257,-4.21609276,16.46047783
2025-05-27T17:00:00.0000000Z,-21.196934,0.972096095,-17.6025388,-0.093450966,0.963338472,7752.833301,-0.234971878,-0.673996538,1.11096603,17.00510836,5.03028841,-15.2265278,2723.37659,-24.1150778,-25.1777889,-3.99290331,16.94043732
2025-05-27T18:00:00.0000000Z,-19.9959903,1.082124247,-17.1429313,-0.081118015,1.07237538,7752.837598,-0.237260395,-0.689403945,1.109109679,16.39580288,4.676058483,-14.66844445,2724.90119,-24.7982812,-23.5178812,-3.65169574,16.5792408
2025-05-27T19:00:00.0000000Z,-18.051748,1.09480588,-16.7772341,-0.070108896,1.084942764,7752.835986,-0.23756365,-0.620595461,1.109505029,16.31951237,4.668307114,-14.5827209,2724.40377,-23.9147194,-21.8568812,-3.3544104,15.30213261
2025-05-27T20:00:00.0000000Z,-16.92720755,1.093091344,-16.3618631,-0.064460022,1.083243674,7752.780664,-0.241011851,-0.592516547,1.217048846,3781.371387,6.537554741,-14.4068265,2724.74213,-22.3845512,-18.73465,-3.09203433,13.26186848
2025-05-27T21:00:00.0000000Z,-16.3186419,1.093311485,-16.05741665,-0.0518636,1.083461832,7752.866602,-0.237857448,-0.549749509,1.412501935,6324.221729,7.728204012,-14.3455576,2723.88413,-24.1340506,-18.4117736,-2.73925157,13.39580154
2025-05-27T22:00:00.0000000Z,-15.2035378,1.088174173,-15.7992923,-0.045016763,1.078370802,7752.82793,-0.242971756,-0.678981715,1.413587218,6318.897363,7.383044624,-13.9076168,2725.46373,-25.0767341,-16.3711834,-2.57470565,16.52283287
2025-05-27T23:00:00.0000000Z,-15.0779442,1.085210652,-15.6335938,-0.043970364,1.07543398,7752.743066,-0.242834134,-0.237979759,1.412285578,6331.422754,7.340420485,-14.1460418,-0.340056288,-24.7030091,-16.4065957,-2.30332245,19.29751587
2025-05-28T00:00:00.0000000Z,-14.7586736,1.082782315,-15.5197097,-0.040049083,1.073027519,7752.818799,-0.222316353,9.072599792,1.408371996,6318.989746,7.217286062,-13.6694657,-0.603458845,-24.2478192,-15.02236175,-2.3824394,21.7517643
2025-05-28T00:00:00.0000000Z,-14.7586736,1.081057454,-15.5197097,-0.040049083,1.071318197,7752.877881,-0.241638948,-1.480830085,1.403933923,6328.375195,7.12869029,-13.6694657,-0.603458845,-24.2478192,-15.02236175,-2.3824394,24.38872147
2025-05-28T01:00:00.0000000Z,-14.8978115,1.079356739,-15.4085151,-0.036207974,1.069632805,7752.858008,-0.239940222,-1.489667475,1.399039343,6317.408496,7.070461655,-13.7211833,-0.4509472,-25.30022,-15.8393213,-2.2373637,25.80888176
2025-05-28T02:00:00.0000000Z,-15.1793422,1.077879198,-15.2989815,-0.03122255,1.068168574,7752.875195,-0.239031866,-1.48488909,1.400944975,6325.268018,6.764850092,-13.819135,-0.53906457,-24.359236,-15.3669021,-2.30133827,26.85880661
2025-05-28T03:00:00.0000000Z,-16.0740096,1.076081083,-15.3733954,-0.036914735,1.066386658,7752.904736,-0.236781344,-1.484771597,1.394409756,6335.040723,6.795666218,-14.0801507,-0.28326111,195.138042,202.044535,-2.55384173,27.82524872
2025-05-28T04:00:00.0000000Z,367.475097,1.073956479,366.66344,-0.030286563,1.064281196,7752.888623,-0.166529427,2.189429593,1.391776257,6333.56582,6.873852873,371.54876,385.058784,71.935193,84.3029924,-3.00118335,28.1574707
2025-05-28T05:00:00.0000000Z,433.217114,1.073099163,433.089415,-0.030377422,1.063431603,7752.882715,7.37700634,61.36820374,1.385826083,6335.292627,6.740798187,438.405495,451.509377,135.0004865,136.5885334,-3.40722283,28.21103096
2025-05-28T06:00:00.0000000Z,318.342717,1.072176043,319.38005,-0.02956924,1.062516799,7752.926758,-0.239685272,65.82558632,1.379448605,6321.629639,6.811569166,324.21246,337.636992,372.580923,371.275652,-3.59144082,29.25514984
2025-05-28T07:00:00.0000000Z,444.24644,1.070416335,445.157823,-0.026076272,1.060772945,7753.015381,-0.236249267,69.43872108,#VALUE!,351.3506683,4.753388596,451.297726,464.50646,383.281316,381.506675,-3.79518865,29.2158947
2025-05-28T08:00:00.0000000Z,193.865111,1.034736903,196.353256,-0.01660468,1.025414949,7752.887012,-0.234811866,71.34436417,0.976441676,17.65532646,4.76157217,164.094183,176.678788,650.494504,644.00567,-4.07404074,28.46168518
2025-05-28T09:00:00.0000000Z,94.205892,1.087722491,98.833482,-0.021999791,1.07792319,7752.884326,-0.014364882,72.29583664,1.075900118,17.20408745,4.764004374,102.637337,117.129837,435.898265,431.341394,-4.02710495,28.02387047
2025-05-28T10:00:00.0000000Z,506.57948,1.084095118,507.951488,-0.013971299,1.074328496,7752.921924,-0.08424129,73.99018173,1.069472341,17.68640537,4.75151186,513.613694,526.875558,744.967817,738.95767,-4.02940054,27.00168228
2025-05-28T11:00:00.0000000Z,993.30297,1.065323014,992.032426,-0.014203039,1.055725509,7752.893994,0.200223108,66.11743393,1.05710101,17.54594812,4.735115862,998.40851,1012.15048,634.69142,629.76463,-4.30324763,25.39519119
2025-05-28T12:00:00.0000000Z,900.604386,1.08315562,900.61763,-0.008385141,1.073397461,7752.918701,-0.236420965,55.96286087,1.038964377,17.38557692,4.726046371,906.458817,920.40949,784.557136,708.477946,-4.4067353,21.85216522
2025-05-28T13:00:00.0000000Z,916.989315,1.084022101,916.833346,-0.00072973,1.074256136,7752.905811,-0.221399327,47.20828857,1.008804306,17.37942953,4.705169392,922.884083,937.03907,1057.4674,823.28631,-4.40015213,20.07925224
2025-05-28T14:00:00.0000000Z,686.385766,1.050552999,687.33049,-0.001795634,1.041088557,7752.9375,10.13507137,47.00085945,1.079837105,17.51848526,4.729419041,693.04312,706.68257,1058.69797,823.87228,-4.28360702,20.49717331
2025-05-28T15:00:00.0000000Z,587.26833,1.08507731,587.360455,0.517655776,1.075301839,7752.938574,-0.23677641,47.077985,1.0820966,17.21679344,4.713761568,592.49828,606.07833,1049.62132,817.22575,-3.84930183,19.78649139
2025-05-28T16:00:00.0000000Z,534.64114,1.079121652,534.62013,1.04435375,1.069399836,7752.935889,-0.234724304,47.39629784,1.075551349,16.89093275,4.70235796,539.22748,552.96263,991.6511,775.021907,-3.3809677,19.74508286
2025-05-28T17:00:00.0000000Z,495.481855,1.057742498,493.752897,1.09363892,1.048213287,7752.835986,-0.237306881,47.05244713,1.050529872,16.91500511,4.718786478,498.36204,511.625048,960.34884,752.74353,-2.81946104,19.53424263
2025-05-28T18:00:00.0000000Z,472.428044,1.083864987,468.951406,1.18996108,1.074100437,7752.821484,0.155336988,46.41754189,1.095471716,17.05957355,4.710029078,473.17303,486.597188,933.53546,734.05849,-2.33174733,18.66687775
2025-05-28T19:00:00.0000000Z,449.25111,1.086934087,444.900918,1.34177186,1.077141888,7752.832227,0.765178066,44.89055672,1.099170909,16.33254566,4.694740868,448.895205,462.280236,883.574395,694.5576,-1.95736717,18.78247643
2025-05-28T20:00:00.0000000Z,430.560064,1.085750015,425.17673,1.46664639,1.075968483,7752.852637,-0.244314234,43.78911324,1.08978667,16.2265274,4.704050064,428.853843,442.31297,866.52357,683.031514,-1.59193243,19.6234684
2025-05-28T21:00:00.0000000Z,416.271548,1.08372139,410.927275,1.47486768,1.073958134,7752.858545,9.279952335,37.47078094,1.08543032,16.18775902,4.770464897,414.33854,428.138975,849.50393,671.390346,-1.27906383,21.23242569
2025-05-28T22:00:00.0000000Z,403.724167,1.079882279,398.78828,1.49007958,1.07015361,7752.805371,-0.079185539,34.19442844,1.206259416,3771.021289,5.248915005,401.74871,415.541148,839.10585,666.07629,-0.959097304,23.25139618
2025-05-28T23:00:00.0000000Z,395.057102,1.072838472,389.656432,1.59462523,1.06317326,7752.8521,-0.24191955,29.704813,1.200682115,3789.696313,5.223428011,392.41213,406.215656,823.67384,655.700573,-0.44807114,25.39712143
2025-05-29T00:00:00.0000000Z,369.314693,1.063413899,363.707476,1.59288294,1.053833594,7752.855322,12.10835457,31.59185448,1.460704356,6528.616016,5.990580702,365.980593,379.725918,-23.973906,-1.32911867,-0.168173687,26.81988716
2025-05-29T01:00:00.0000000Z,188.028445,1.06799221,183.52081,1.65668734,1.058370659,7752.771533,-0.242573939,31.48679504,1.475367383,6641.941797,5.85850687,185.145642,198.65329,163.579009,184.33723,-0.216764944,27.75382996
2025-05-29T02:00:00.0000000Z,691.96468,1.060132576,685.222527,1.80604677,1.050581832,7752.789258,-0.243033125,31.54227467,1.46622154,6656.041455,6.008531904,688.813774,702.9583,744.32061,761.17723,-0.10371482,28.86914635
2025-05-29T03:00:00.0000000Z,559.373034,1.041414194,554.77015,7.17927716,1.032032084,7752.976709,18.61708164,31.49181366,1.462545754,6665.743262,5.942388248,557.75929,571.19656,629.18988,647.225524,0.190909059,29.6521225
2025-05-29T04:00:00.0000000Z,324.08893,1.068492991,321.095434,6.77162013,1.058866928,7752.969727,17.20306988,30.18930454,1.508855116,7060.974658,6.148703814,323.386745,336.691377,422.25117,439.719797,0.31285529,30.11994362
2025-05-29T05:00:00.0000000Z,575.023724,1.060276976,570.70541,6.219389,1.050724932,7752.782275,-0.240473938,28.96960678,1.544613572,7317.229541,6.503072214,574.04534,588.09454,272.670156,288.910292,0.003398837,31.53244209
2025-05-29T06:00:00.0000000Z,564.28812,1.058345957,562.123133,0.530828793,1.048811309,7752.837061,1.747244203,28.47422409,1.551399371,7414.015576,6.845661449,566.022644,579.50574,164.068047,178.370885,-0.519114673,31.97115517
2025-05-29T07:00:00.0000000Z,234.749625,1.09639974,235.20706,2.75306482,1.086522265,7753.009473,14.74590778,28.48947086,1.554660474,7431.761133,7.139657497,237.311272,250.799274,497.447775,506.422807,-2.59143522,32.29071045
2025-05-29T08:00:00.0000000Z,611.9542,1.096900717,610.51672,-0.003781936,1.087018729,7752.928906,4.853288317,28.8883606,2.317588146,7416.908984,7.295348406,614.013774,627.94567,464.447544,472.053912,-1.86655392,31.98303413
2025-05-29T09:00:00.0000000Z,462.743193,1.097909831,463.170697,-0.000942597,1.088018751,7752.90957,7.362011337,28.49234104,2.382319227,7420.5146,7.342604589,466.42926,479.77127,309.167144,316.45768,-1.8666197,31.42497253
2025-05-29T10:00:00.0000000Z,268.305884,1.098078526,270.172298,0.236589221,1.088185926,7752.882178,8.118859291,24.15941467,2.387796953,7425.982373,7.445940971,272.679264,286.129712,193.238815,202.34214,-2.2356532,29.94313049
2025-05-29T11:00:00.0000000Z,562.353176,1.098437474,563.174788,-0.003128746,1.088541641,7752.891309,5.499491739,18.80197735,1.60486986,7422.993896,7.379892254,566.75861,580.42787,514.685028,516.81234,-2.98359644,27.65952492
2025-05-29T12:00:00.0000000Z,645.05947,1.157663664,646.384684,-0.002266235,1.147234262,7752.941797,4.187435031,16.0088439,1.585960416,7429.553076,7.506467533,650.2408,664.14689,472.1266,472.751884,-2.9796954,26.80270958
2025-05-29T13:00:00.0000000Z,623.687845,1.713854375,624.03671,-0.002453695,1.698414246,7752.902051,6.307003164,29.35705147,1.412033035,7420.428125,7.755225754,627.993245,641.9358,315.25901,318.399378,-2.45578916,24.27303123
2025-05-29T14:00:00.0000000Z,563.092343,2.02467536,563.911733,0.497072664,2.006435041,7753.37417,45.62683296,83.23604965,1.308745651,7414.533887,7.255532026,567.77292,581.57011,489.5979,493.21426,-2.02188239,23.46144485
2025-05-29T15:00:00.0000000Z,479.9454,2.027043295,480.110587,3.03737005,2.008781644,7754.193262,45.21183624,80.76869507,1.365550049,7424.967236,6.233657837,483.672123,497.157166,514.68461,469.250914,-3.30574662,21.98696709
2025-05-29T16:00:00.0000000Z,389.75519,1.998863103,389.163808,5.51621345,1.980855327,7755.471582,45.33472519,78.22565002,1.311125539,7448.523779,6.569381094,392.015525,405.634933,491.45206,450.074933,-2.5232867,19.97859383
2025-05-29T17:00:00.0000000Z,301.4077,1.98495436,301.43366,5.2345568,1.967071888,7756.766553,45.13136215,77.52222137,1.244181995,7448.362646,6.533840084,304.280482,317.66218,531.022316,399.90467,-2.36834807,17.73699951
2025-05-29T18:00:00.0000000Z,360.15375,1.933268556,359.703894,-0.022027324,1.915851722,7757.422363,45.63031578,77.65067444,1.192515879,7445.269971,6.863891697,362.377356,376.59314,514.58792,383.482737,-1.47641142,18.73012733
2025-05-29T19:00:00.0000000Z,291.981822,1.953486185,291.369815,0.514079368,1.93588721,7753.179736,44.73710289,77.45186844,1.174617941,7449.480908,6.667175388,293.51124,307.44219,516.70212,387.895662,-1.1015741,16.87594223
2025-05-29T20:00:00.0000000Z,213.331162,1.96583422,212.728681,0.514666636,1.948124002,7754.272754,45.08781433,77.35950241,1.169534343,7441.761572,6.45970273,214.477208,228.581397,517.449592,389.258342,-1.34269729,17.93074608
2025-05-29T21:00:00.0000000Z,365.955953,1.975633558,364.687466,0.536191623,1.957835058,7753.298975,45.04641914,75.70987167,1.167514619,7437.437305,6.612689209,366.815658,380.851867,532.54212,388.642067,-0.919725257,19.71115303
2025-05-29T22:00:00.0000000Z,296.60697,1.975815838,295.581627,0.075943153,1.958015695,7753.177588,45.30365677,73.81136627,1.166766972,7434.993994,6.486910677,297.272283,311.18626,555.980843,396.172172,-0.502828854,20.07357216
2025-05-29T23:00:00.0000000Z,286.088352,1.976330809,284.829468,0.417663257,1.958526027,7761.463037,45.56447792,72.93012085,1.166289498,7430.37002,6.432365751,286.31174,300.395535,677.388646,480.124788,0.065986305,21.19976807
2025-05-30T00:00:00.0000000Z,1094.68865,1.975736214,1089.4653,0.436548662,1.957936788,7754.625635,45.26304207,71.62324142,1.163890295,7450.846777,6.418754959,1094.411373,1108.11866,742.001964,525.240562,0.27795724,22.84561348
2025-05-30T01:00:00.0000000Z,1092.1735,1.970803091,1086.24505,8.3894954,1.953048108,7753.218945,45.24626579,71.23414764,1.16290495,7446.651953,6.476080894,1091.261974,1104.47128,770.87703,366.107753,0.397111737,22.58542824
2025-05-30T02:00:00.0000000Z,1255.7017,1.96865095,1248.92592,9.3409426,1.950915356,7754.324316,44.93560677,71.95133972,1.161647844,7432.518994,6.382013845,1253.95072,1267.79521,785.48855,362.761388,-91.335024,24.32462502
2025-05-30T03:00:00.0000000Z,1249.52894,1.970910795,1243.1254,9.2281838,1.953154842,7756.81167,45.15927505,69.94889526,1.161428874,7419.119189,6.297453213,1247.77642,1261.05265,801.190885,369.170813,-91.540086,24.14831924
2025-05-30T04:00:00.0000000Z,1265.19085,2.003679729,1259.48911,9.1457905,1.98562856,7754.932861,45.2824955,69.06803169,1.163264844,7437.568359,6.851900625,1265.02211,1278.41494,786.33016,539.040656,-92.6793725,24.51835251
2025-05-30T05:00:00.0000000Z,1386.86559,2.019579448,1319.8031,11.0515097,2.001385038,7753.506299,45.07600212,69.52269478,1.165058854,7425.035449,7.289334249,1330.07094,1275.83159,825.6083,572.69355,-95.362223,25.03700447
2025-05-30T06:00:00.0000000Z,2811.54148,2.064934516,1900.33338,20.863095,2.046331502,7755.630029,45.45720711,69.41731224,1.177192405,7431.149902,8.3155756,1942.79613,1257.86155,1206.14736,939.37525,-96.256039,25.601614
2025-05-30T07:00:00.0000000Z,3865.93603,2.071144572,2228.78392,24.8867872,2.052485612,7757.653857,45.17990761,69.31900444,1.17584164,7446.190039,8.75998745,2283.85839,1252.19798,1333.29746,1120.73489,-91.522926,26.03362083
2025-05-30T08:00:00.0000000Z,3894.15356,2.107292743,2243.3279,24.66266,2.088308124,7760.104688,45.35626411,68.63956108,1.174860161,7429.387109,8.729509115,2297.92959,1258.29352,842.997793,679.40158,-90.8632296,26.78670692
2025-05-30T09:00:00.0000000Z,3739.11032,2.128034959,2198.95588,25.1418398,2.108863473,7755.911475,45.27660408,68.13874016,1.173382209,7427.125879,8.899722958,2258.94779,1253.879,1128.6396,946.92015,-91.718231,25.69259644
2025-05-30T10:00:00.0000000Z,3646.28781,2.1341921,2168.65352,25.5805913,2.114965144,7753.918262,44.6229084,67.77104683,1.173014168,7447.256201,9.26441288,2229.82474,1247.23566,1584.95458,1401.57226,-91.7035625,24.7513504
2025-05-30T11:00:00.0000000Z,3400.8788,2.12993469,2106.41915,25.0862788,2.110746089,7754.344727,45.35652428,69.00026779,1.171971006,7443.795068,9.608659077,2172.8993,1247.44576,2654.87046,2448.88248,-91.300418,24.0167141
2025-05-30T12:00:00.0000000Z,3503.5341,2.13342729,2130.30994,25.1062592,2.114207224,7881.508594,52.42396049,80.56281433,1.173629147,7436.916846,10.86153803,2192.98486,1245.2803,3236.66915,3031.10478,-90.647711,21.60071182
2025-05-30T13:00:00.0000000Z,3578.45334,2.168573499,2158.05568,25.5029478,2.149036801,7959.814844,64.70468102,91.63288193,1.197235501,8494.762354,14.35037184,2221.37586,1254.3894,3414.59954,3211.40303,-90.983365,19.43159103
2025-05-30T14:00:00.0000000Z,3593.9167,2.298493916,2154.87272,25.5557544,2.277786764,8698.159229,112.176577,145.0866531,1.214560951,9163.455469,19.37419186,2217.52135,1246.14105,3463.38465,3263.1819,-91.1061954,17.98418236
2025-05-30T15:00:00.0000000Z,3608.93918,2.350093237,2160.50285,25.3636053,2.328921226,8755.040186,115.1565689,149.2672607,1.195423614,9261.255566,20.37995014,2223.01068,1248.8179,3487.4796,3288.02243,-90.967327,16.72721481
2025-05-30T16:00:00.0000000Z,3601.40187,2.399874309,2153.23218,25.4466476,2.378253819,8902.493896,119.7361145,153.328009,1.186705463,9272.770117,20.28472233,2215.0711,1244.26599,3487.93753,3289.59026,-90.818794,15.4010601
2025-05-30T17:00:00.0000000Z,3598.54495,2.434924252,2154.81827,24.542078,2.412987997,8970.813135,121.6987122,155.5298553,1.185050862,9276.810254,20.36633148,2216.95551,1245.80918,3482.7694,3291.59963,-90.5926604,15.74332333
2025-05-30T18:00:00.0000000Z,3596.23088,2.440883126,2155.00538,24.6438434,2.418893187,9023.672754,126.3306259,158.7616592,1.184120559,9282.695898,20.26301556,2216.07936,1248.36778,3474.8395,3286.84543,-90.389882,15.92618179
2025-05-30T19:00:00.0000000Z,3590.78247,2.442653483,2153.50256,24.6662801,2.420647596,9035.169043,127.3221718,158.0995041,1.181905548,9280.920215,20.0157732,2212.81016,1248.38329,3468.70788,3284.82374,-90.099273,16.31257629
2025-05-30T20:00:00.0000000Z,3582.71716,2.446309751,2147.15149,24.2854282,2.424270925,9032.763867,127.3166328,158.0340775,1.181638813,9283.502637,20.15427608,2208.47506,1243.16368,3460.18882,3277.29908,-90.186503,17.51464844
2025-05-30T21:00:00.0000000Z,3595.24044,2.433395566,2197.95312,23.3236036,2.411473083,9035.013281,127.3124786,158.3078522,1.181182093,9287.329004,19.96500587,2258.75705,1251.81936,3695.79375,3494.84256,-89.99034,19.52957726
2025-05-30T22:00:00.0000000Z,3684.23,2.430550455,2214.22751,23.8076751,2.408653604,9037.387305,127.4610481,156.4831406,1.181292428,9282.975195,19.98652802,2272.25383,1248.87191,3800.67215,3588.16326,-89.5573734,21.71492195
2025-05-30T23:00:00.0000000Z,3707.09746,2.460860068,2273.5691,23.7939977,2.438690158,9135.88457,127.1641861,158.2272186,1.180838915,9281.518555,20.29693527,2332.8547,1254.2871,3849.26872,3596.923,-89.433993,24.93847275
2025-05-31T00:00:00.0000000Z,3935.53732,2.479488749,2294.45227,23.470205,2.457151012,9216.828027,127.4800735,159.7887466,1.179970558,9293.729199,20.8670433,2350.81088,1259.60791,4096.69997,3832.42552,-89.104092,26.97975731
2025-05-31T01:00:00.0000000Z,4110.70693,2.490148419,2334.13532,23.2844997,2.46771465,9252.716602,129.9310715,162.092627,1.180210231,9294.666992,21.36743832,2385.40555,1256.37457,4282.4837,4009.68821,-89.11397,28.3877449
